customer_id,first_name,last_name,email,phone,city,country,created_at,platform
CUST-340913,Rahul,Sharma,user6711@example.com,+91 9740573830,Pune,India,2023-03-03 00:00:00,Amazon
CUST-419609,Raj,Kumar,user6712@example.com,+91 9280590057,Hyderabad,India,2022-11-22 00:00:00,Amazon
CUST-186844,Vikram,Kumar,user6713@example.com,+91 9144051620,Bengaluru,India,2023-05-06 00:00:00,Amazon
CUST-190986,Priya,Reddy,user6714@example.com,+91 9829606364,Pune,India,2023-04-25 00:00:00,Amazon
CUST-215522,Raj,Desai,user6715@example.com,+91 9868411231,Mumbai,India,2023-04-15 00:00:00,Amazon
CUST-246523,Anjali,Singh,user6716@example.com,+91 9226147990,Bengaluru,India,2024-03-05 00:00:00,Amazon
CUST-156301,Vikram,Joshi,user6717@example.com,+91 9743692332,Delhi,India,2024-06-07 00:00:00,Amazon
CUST-101661,Rahul,Singh,user6718@example.com,+91 9850858550,Mumbai,India,2022-02-24 00:00:00,Amazon
CUST-225184,Vikram,Desai,user6719@example.com,+91 9760494733,Chennai,India,2023-03-21 00:00:00,Amazon
CUST-451881,Neha,Kumar,user6720@example.com,+91 9199489074,Ahmedabad,India,2022-03-30 00:00:00,Amazon
CUST-328166,Neha,Gupta,user6722@example.com,+91 9876192710,Delhi,India,2023-09-22 00:00:00,Amazon
CUST-403897,Anjali,Rao,user6723@example.com,+91 9982964456,Bengaluru,India,2023-06-11 00:00:00,Amazon
CUST-414424,Suresh,Kumar,user6724@example.com,+91 9843840715,Chennai,India,2023-05-28 00:00:00,Amazon
CUST-302743,Raj,Patel,user6725@example.com,+91 9775599937,Kolkata,India,2023-09-14 00:00:00,Amazon
CUST-333919,Neha,Gupta,user6726@example.com,+91 9402953573,Ahmedabad,India,2023-04-10 00:00:00,Amazon
CUST-211876,Pooja,Verma,user6727@example.com,+91 9338754933,Delhi,India,2022-06-06 00:00:00,Amazon
CUST-152621,Suresh,Rao,user6728@example.com,+91 9184676105,Kolkata,India,2023-07-13 00:00:00,Amazon
CUST-142990,Neha,Rao,user6729@example.com,+91 9198650579,Hyderabad,India,2022-11-10 00:00:00,Amazon
CUST-314189,Amit,Patel,user6730@example.com,+91 9314417818,Delhi,India,2022-06-08 00:00:00,Amazon
CUST-473515,Pooja,Rao,user6731@example.com,+91 9830949166,Chennai,India,2023-02-13 00:00:00,Amazon
CUST-332853,Raj,Joshi,user6732@example.com,+91 9255971131,Kolkata,India,2023-06-19 00:00:00,Amazon
CUST-332011,Priya,Kumar,user6733@example.com,+91 9970543563,Hyderabad,India,2022-03-04 00:00:00,Amazon
CUST-178845,Kavita,Kumar,user6734@example.com,+91 9518542015,Ahmedabad,India,2024-03-25 00:00:00,Amazon
CUST-487535,Suresh,Gupta,user6735@example.com,+91 9506488935,Kolkata,India,2023-09-06 00:00:00,Amazon
CUST-301575,Amit,Desai,user6736@example.com,+91 9207653333,Bengaluru,India,2022-05-20 00:00:00,Amazon
CUST-422464,Priya,Patel,user6737@example.com,+91 9203346052,Mumbai,India,2023-06-09 00:00:00,Amazon
CUST-493579,Rahul,Kumar,user6738@example.com,+91 9460010344,Ahmedabad,India,2024-03-26 00:00:00,Amazon
CUST-299314,Pooja,Sharma,user6739@example.com,+91 9676721617,Kolkata,India,2022-05-31 00:00:00,Amazon
CUST-112072,Amit,Reddy,user6740@example.com,+91 9396005983,Bengaluru,India,2023-02-15 00:00:00,Amazon
CUST-383778,Vikram,Kumar,user6741@example.com,+91 9694364236,Mumbai,India,2023-12-05 00:00:00,Amazon
CUST-242461,Rahul,Singh,user6742@example.com,+91 9463465209,Mumbai,India,2024-01-07 00:00:00,Amazon
CUST-207546,Rahul,Sharma,user6743@example.com,+91 9702237322,Chennai,India,2022-03-14 00:00:00,Amazon
CUST-453008,Suresh,Desai,user6744@example.com,+91 9150514933,Pune,India,2023-12-26 00:00:00,Amazon
CUST-357697,Pooja,Sharma,user6745@example.com,+91 9468197053,Hyderabad,India,2023-10-22 00:00:00,Amazon
CUST-328930,Amit,Rao,user6746@example.com,+91 9275029976,Pune,India,2024-02-14 00:00:00,Amazon
CUST-374693,Anjali,Reddy,user6747@example.com,+91 9959361214,Ahmedabad,India,2023-01-22 00:00:00,Amazon
CUST-279457,Amit,Verma,user6748@example.com,+91 9528788810,Hyderabad,India,2022-09-21 00:00:00,Amazon
CUST-268862,Neha,Reddy,user6749@example.com,+91 9358738308,Delhi,India,2022-05-03 00:00:00,Amazon
CUST-110861,Rahul,Kumar,user6750@example.com,+91 9300221414,Bengaluru,India,2023-03-25 00:00:00,Amazon
CUST-361636,Raj,Gupta,user6751@example.com,+91 9806672010,Chennai,India,2022-01-28 00:00:00,Amazon
CUST-366107,Rahul,Joshi,user6752@example.com,+91 9228102634,Kolkata,India,2022-01-02 00:00:00,Amazon
CUST-422771,Rahul,Desai,user6753@example.com,+91 9219656052,Bengaluru,India,2022-12-16 00:00:00,Amazon
CUST-303371,Kavita,Gupta,user6754@example.com,+91 9737802212,Kolkata,India,2022-07-20 00:00:00,Amazon
CUST-331834,Vikram,Kumar,user6755@example.com,+91 9804586994,Pune,India,2024-06-05 00:00:00,Amazon
CUST-418008,Anjali,Gupta,user6756@example.com,+91 9533016334,Ahmedabad,India,2023-05-20 00:00:00,Amazon
CUST-207725,Priya,Singh,user6757@example.com,+91 9134733994,Kolkata,India,2022-03-18 00:00:00,Amazon
CUST-295539,Priya,Sharma,user6758@example.com,+91 9417042260,Pune,India,2023-10-23 00:00:00,Amazon
CUST-175767,Vikram,Joshi,user6759@example.com,+91 9588361228,Pune,India,2023-06-13 00:00:00,Amazon
CUST-468813,Rahul,Kumar,user6760@example.com,+91 9957619480,Kolkata,India,2023-03-11 00:00:00,Amazon
CUST-140557,Priya,Rao,user6761@example.com,+91 9834164712,Delhi,India,2022-02-04 00:00:00,Amazon
CUST-415072,Pooja,Desai,user6762@example.com,+91 9821807645,Pune,India,2022-12-09 00:00:00,Amazon
CUST-466440,Anjali,Rao,user6763@example.com,+91 9270652170,Delhi,India,2023-02-01 00:00:00,Amazon
CUST-458234,Priya,Sharma,user6764@example.com,+91 9257560938,Chennai,India,2024-01-17 00:00:00,Amazon
CUST-298004,Vikram,Joshi,user6765@example.com,+91 9119423411,Delhi,India,2024-01-05 00:00:00,Amazon
CUST-188280,Neha,Sharma,user6766@example.com,+91 9436660421,Chennai,India,2023-02-12 00:00:00,Amazon
CUST-311815,Priya,Patel,user6767@example.com,+91 9342547852,Delhi,India,2023-07-10 00:00:00,Amazon
CUST-208596,Anjali,Rao,user6768@example.com,+91 9744910480,Hyderabad,India,2023-06-12 00:00:00,Amazon
CUST-214257,Suresh,Sharma,user6769@example.com,+91 9605070693,Chennai,India,2022-01-11 00:00:00,Amazon
CUST-264737,Suresh,Sharma,user6770@example.com,+91 9828126405,Hyderabad,India,2024-03-24 00:00:00,Amazon
CUST-285212,Pooja,Gupta,user6771@example.com,+91 9107527390,Pune,India,2022-07-26 00:00:00,Amazon
CUST-312390,Amit,Kumar,user6772@example.com,+91 9611153501,Hyderabad,India,2022-03-18 00:00:00,Amazon
CUST-243729,Amit,Gupta,user6773@example.com,+91 9612611919,Ahmedabad,India,2023-12-08 00:00:00,Amazon
CUST-474831,Raj,Reddy,user6775@example.com,+91 9490153180,Bengaluru,India,2023-10-19 00:00:00,Amazon
CUST-252399,Neha,Reddy,user6776@example.com,+91 9863610970,Pune,India,2023-02-16 00:00:00,Amazon
CUST-298937,Neha,Verma,user6778@example.com,+91 9418113064,Mumbai,India,2022-11-09 00:00:00,Amazon
CUST-414801,Suresh,Rao,user6779@example.com,+91 9615662035,Ahmedabad,India,2023-04-29 00:00:00,Amazon
CUST-346264,Priya,Gupta,user6780@example.com,+91 9879976256,Delhi,India,2024-06-09 00:00:00,Amazon
CUST-459919,Vikram,Singh,user6782@example.com,+91 9948212383,Delhi,India,2024-05-08 00:00:00,Amazon
CUST-395336,Neha,Desai,user6783@example.com,+91 9160886688,Kolkata,India,2023-01-12 00:00:00,Amazon
CUST-227964,Anjali,Patel,user6784@example.com,+91 9671040145,Bengaluru,India,2023-10-14 00:00:00,Amazon
CUST-438415,Vikram,Patel,user6785@example.com,+91 9828959132,Mumbai,India,2022-03-07 00:00:00,Amazon
CUST-465733,Neha,Gupta,user6786@example.com,+91 9828975765,Bengaluru,India,2022-05-28 00:00:00,Amazon
CUST-133918,Pooja,Joshi,user6787@example.com,+91 9929546712,Mumbai,India,2023-04-23 00:00:00,Amazon
CUST-337107,Suresh,Sharma,user6788@example.com,+91 9247732525,Chennai,India,2023-08-20 00:00:00,Amazon
CUST-473853,Rahul,Kumar,user6789@example.com,+91 9787809411,Chennai,India,2023-06-21 00:00:00,Amazon
CUST-111471,Vikram,Sharma,user6790@example.com,+91 9311190335,Kolkata,India,2022-07-15 00:00:00,Amazon
CUST-399712,Kavita,Patel,user6792@example.com,+91 9576519145,Hyderabad,India,2022-06-28 00:00:00,Amazon
CUST-280975,Raj,Patel,user6793@example.com,+91 9906074127,Kolkata,India,2024-02-19 00:00:00,Amazon
CUST-299738,Kavita,Patel,user6795@example.com,+91 9410607155,Chennai,India,2022-09-26 00:00:00,Amazon
CUST-110744,Anjali,Gupta,user6796@example.com,+91 9519190425,Ahmedabad,India,2022-05-17 00:00:00,Amazon
CUST-357403,Vikram,Singh,user6797@example.com,+91 9900901714,Kolkata,India,2023-07-25 00:00:00,Amazon
CUST-479678,Priya,Rao,user6798@example.com,+91 9178843506,Hyderabad,India,2023-12-03 00:00:00,Amazon
CUST-333479,Priya,Sharma,user6799@example.com,+91 9983554515,Kolkata,India,2023-01-05 00:00:00,Amazon
CUST-146903,Kavita,Sharma,user6801@example.com,+91 9714497013,Bengaluru,India,2023-01-18 00:00:00,Amazon
CUST-329303,Rahul,Sharma,user6802@example.com,+91 9463953900,Delhi,India,2023-11-20 00:00:00,Amazon
CUST-233654,Neha,Desai,user6803@example.com,+91 9882966815,Chennai,India,2023-12-04 00:00:00,Amazon
CUST-282572,Vikram,Sharma,user6804@example.com,+91 9361865086,Kolkata,India,2022-10-04 00:00:00,Amazon
CUST-219829,Suresh,Joshi,user6805@example.com,+91 9719097080,Chennai,India,2022-03-27 00:00:00,Amazon
CUST-241097,Amit,Rao,user6806@example.com,+91 9392379167,Chennai,India,2024-05-08 00:00:00,Amazon
CUST-292201,Vikram,Sharma,user6807@example.com,+91 9552286408,Hyderabad,India,2023-02-13 00:00:00,Amazon
CUST-236241,Vikram,Verma,user6808@example.com,+91 9951125259,Kolkata,India,2024-03-21 00:00:00,Amazon
CUST-350887,Vikram,Verma,user6809@example.com,+91 9621750027,Hyderabad,India,2022-01-19 00:00:00,Amazon
CUST-188364,Anjali,Gupta,user6811@example.com,+91 9516059851,Hyderabad,India,2023-08-14 00:00:00,Amazon
CUST-214890,Priya,Singh,user6812@example.com,+91 9538273567,Hyderabad,India,2023-09-11 00:00:00,Amazon
CUST-406967,Anjali,Rao,user6813@example.com,+91 9242024391,Bengaluru,India,2022-03-29 00:00:00,Amazon
CUST-438170,Kavita,Sharma,user6814@example.com,+91 9537490935,Chennai,India,2023-09-24 00:00:00,Amazon
CUST-371145,Amit,Reddy,user6815@example.com,+91 9293060906,Ahmedabad,India,2023-07-24 00:00:00,Amazon
CUST-414103,Priya,Singh,user6816@example.com,+91 9366499691,Bengaluru,India,2023-11-29 00:00:00,Amazon
CUST-378363,Anjali,Reddy,user6817@example.com,+91 9450809554,Ahmedabad,India,2022-09-25 00:00:00,Amazon
CUST-202609,Priya,Kumar,user6818@example.com,+91 9854972582,Hyderabad,India,2023-07-24 00:00:00,Amazon
CUST-119028,Raj,Joshi,user6819@example.com,+91 9914910050,Bengaluru,India,2022-01-21 00:00:00,Amazon
CUST-299986,Priya,Kumar,user6820@example.com,+91 9718709384,Pune,India,2023-06-19 00:00:00,Amazon
CUST-125154,Amit,Singh,user6822@example.com,+91 9102980741,Chennai,India,2022-01-03 00:00:00,Amazon
CUST-498831,Anjali,Reddy,user6823@example.com,+91 9490092645,Chennai,India,2023-12-21 00:00:00,Amazon
CUST-219841,Anjali,Desai,user6824@example.com,+91 9349203827,Hyderabad,India,2022-05-02 00:00:00,Amazon
CUST-147171,Kavita,Sharma,user6825@example.com,+91 9114613019,Chennai,India,2023-04-28 00:00:00,Amazon
CUST-470726,Amit,Gupta,user6826@example.com,+91 9248034524,Bengaluru,India,2022-01-02 00:00:00,Amazon
CUST-183232,Amit,Rao,user6827@example.com,+91 9904275903,Mumbai,India,2023-12-10 00:00:00,Amazon
CUST-148432,Rahul,Sharma,user6828@example.com,+91 9512711255,Chennai,India,2023-06-11 00:00:00,Amazon
CUST-464544,Pooja,Desai,user6830@example.com,+91 9894421988,Pune,India,2024-01-12 00:00:00,Amazon
CUST-126248,Neha,Joshi,user6832@example.com,+91 9423418414,Bengaluru,India,2023-02-14 00:00:00,Amazon
CUST-231277,Kavita,Patel,user6833@example.com,+91 9117656481,Ahmedabad,India,2023-05-13 00:00:00,Amazon
CUST-141552,Vikram,Verma,user6834@example.com,+91 9239307133,Pune,India,2024-06-12 00:00:00,Amazon
CUST-375384,Pooja,Desai,user6835@example.com,+91 9501547548,Bengaluru,India,2022-04-16 00:00:00,Amazon
CUST-233769,Rahul,Patel,user6836@example.com,+91 9622012269,Ahmedabad,India,2023-01-11 00:00:00,Amazon
CUST-337555,Neha,Sharma,user6837@example.com,+91 9972903266,Chennai,India,2022-06-24 00:00:00,Amazon
CUST-178134,Anjali,Reddy,user6838@example.com,+91 9696489365,Mumbai,India,2022-02-10 00:00:00,Amazon
CUST-253696,Amit,Patel,user6839@example.com,+91 9581491985,Hyderabad,India,2023-05-07 00:00:00,Amazon
CUST-174257,Raj,Gupta,user6840@example.com,+91 9106375515,Hyderabad,India,2023-04-24 00:00:00,Amazon
CUST-328533,Kavita,Patel,user6841@example.com,+91 9332016095,Chennai,India,2023-10-27 00:00:00,Amazon
CUST-246021,Suresh,Kumar,user6842@example.com,+91 9516892730,Chennai,India,2022-04-16 00:00:00,Amazon
CUST-197528,Amit,Joshi,user6843@example.com,+91 9655056443,Pune,India,2024-01-12 00:00:00,Amazon
CUST-314677,Pooja,Verma,user6845@example.com,+91 9151989168,Kolkata,India,2023-04-28 00:00:00,Amazon
CUST-263367,Anjali,Sharma,user6846@example.com,+91 9455026393,Ahmedabad,India,2024-04-26 00:00:00,Amazon
CUST-187361,Neha,Desai,user6847@example.com,+91 9972523555,Mumbai,India,2022-10-20 00:00:00,Amazon
CUST-372896,Pooja,Singh,user6848@example.com,+91 9155656097,Bengaluru,India,2022-03-01 00:00:00,Amazon
CUST-135011,Amit,Desai,user6849@example.com,+91 9522378602,Kolkata,India,2022-10-19 00:00:00,Amazon
CUST-221538,Amit,Gupta,user6850@example.com,+91 9353944272,Bengaluru,India,2022-08-20 00:00:00,Amazon
CUST-425553,Suresh,Singh,user6852@example.com,+91 9525445097,Hyderabad,India,2023-03-11 00:00:00,Amazon
CUST-127339,Raj,Patel,user6853@example.com,+91 9524997474,Kolkata,India,2023-07-16 00:00:00,Amazon
CUST-443210,Anjali,Patel,user6855@example.com,+91 9565974650,Mumbai,India,2023-01-17 00:00:00,Amazon
CUST-488547,Amit,Patel,user6856@example.com,+91 9990384345,Hyderabad,India,2024-01-20 00:00:00,Amazon
CUST-192245,Pooja,Singh,user6857@example.com,+91 9108980435,Pune,India,2023-03-30 00:00:00,Amazon
CUST-251122,Suresh,Rao,user6858@example.com,+91 9498320183,Kolkata,India,2023-09-04 00:00:00,Amazon
CUST-387277,Pooja,Verma,user6859@example.com,+91 9147262675,Mumbai,India,2023-01-24 00:00:00,Amazon
CUST-346545,Neha,Singh,user6860@example.com,+91 9238797991,Chennai,India,2023-04-09 00:00:00,Amazon
CUST-188041,Anjali,Patel,user6861@example.com,+91 9884834446,Pune,India,2023-12-18 00:00:00,Amazon
CUST-223860,Rahul,Desai,user6862@example.com,+91 9670051497,Bengaluru,India,2022-06-05 00:00:00,Amazon
CUST-109008,Neha,Verma,user6863@example.com,+91 9788344795,Pune,India,2023-10-26 00:00:00,Amazon
CUST-202438,Pooja,Sharma,user6864@example.com,+91 9194199394,Ahmedabad,India,2022-10-28 00:00:00,Amazon
CUST-473570,Amit,Sharma,user6866@example.com,+91 9779987146,Delhi,India,2022-03-27 00:00:00,Amazon
CUST-140395,Rahul,Gupta,user6867@example.com,+91 9560565243,Mumbai,India,2023-11-17 00:00:00,Amazon
CUST-135327,Suresh,Patel,user6868@example.com,+91 9385595879,Ahmedabad,India,2022-02-24 00:00:00,Amazon
CUST-153220,Priya,Desai,user6869@example.com,+91 9999172542,Bengaluru,India,2022-12-02 00:00:00,Amazon
CUST-241056,Suresh,Rao,user6870@example.com,+91 9108605274,Mumbai,India,2022-03-10 00:00:00,Amazon
CUST-193706,Neha,Kumar,user6871@example.com,+91 9769847722,Mumbai,India,2022-04-04 00:00:00,Amazon
CUST-379945,Priya,Kumar,user6872@example.com,+91 9685209333,Mumbai,India,2022-02-05 00:00:00,Amazon
CUST-165083,Neha,Verma,user6873@example.com,+91 9731111457,Chennai,India,2024-04-28 00:00:00,Amazon
CUST-342502,Kavita,Rao,user6874@example.com,+91 9229582417,Ahmedabad,India,2023-08-08 00:00:00,Amazon
CUST-390161,Anjali,Reddy,user6875@example.com,+91 9111756387,Hyderabad,India,2022-01-01 00:00:00,Amazon
CUST-498909,Vikram,Sharma,user6876@example.com,+91 9332310060,Mumbai,India,2022-02-22 00:00:00,Amazon
CUST-293425,Amit,Reddy,user6877@example.com,+91 9729901694,Chennai,India,2023-11-24 00:00:00,Amazon
CUST-479169,Amit,Joshi,user6878@example.com,+91 9147031757,Delhi,India,2023-04-26 00:00:00,Amazon
CUST-193807,Kavita,Sharma,user6879@example.com,+91 9736047284,Ahmedabad,India,2022-02-22 00:00:00,Amazon
CUST-180068,Pooja,Sharma,user6880@example.com,+91 9226986744,Hyderabad,India,2024-04-14 00:00:00,Amazon
CUST-379790,Raj,Sharma,user6881@example.com,+91 9277069484,Chennai,India,2022-04-19 00:00:00,Amazon
CUST-197940,Neha,Desai,user6882@example.com,+91 9163031064,Pune,India,2023-05-24 00:00:00,Amazon
CUST-228789,Vikram,Singh,user6883@example.com,+91 9964892695,Delhi,India,2023-07-23 00:00:00,Amazon
CUST-104585,Vikram,Desai,user6884@example.com,+91 9895406392,Pune,India,2024-01-25 00:00:00,Amazon
CUST-270644,Suresh,Kumar,user6885@example.com,+91 9354753404,Hyderabad,India,2023-01-06 00:00:00,Amazon
CUST-242783,Raj,Reddy,user6887@example.com,+91 9130937179,Delhi,India,2024-01-14 00:00:00,Amazon
CUST-369088,Pooja,Desai,user6888@example.com,+91 9253719450,Chennai,India,2022-06-30 00:00:00,Amazon
CUST-110862,Kavita,Singh,user6889@example.com,+91 9491740160,Delhi,India,2022-01-13 00:00:00,Amazon
CUST-362622,Rahul,Verma,user6890@example.com,+91 9245229612,Mumbai,India,2023-01-17 00:00:00,Amazon
CUST-129805,Suresh,Rao,user6891@example.com,+91 9125024070,Mumbai,India,2022-02-19 00:00:00,Amazon
CUST-306467,Pooja,Verma,user6892@example.com,+91 9753167936,Ahmedabad,India,2022-06-02 00:00:00,Amazon
CUST-170752,Anjali,Joshi,user6893@example.com,+91 9381634233,Hyderabad,India,2022-12-23 00:00:00,Amazon
CUST-187556,Amit,Kumar,user6894@example.com,+91 9463962418,Delhi,India,2023-11-13 00:00:00,Amazon
CUST-125346,Amit,Joshi,user6895@example.com,+91 9269736666,Mumbai,India,2022-10-23 00:00:00,Amazon
CUST-345926,Pooja,Joshi,user6896@example.com,+91 9839335201,Hyderabad,India,2023-08-02 00:00:00,Amazon
CUST-181741,Raj,Rao,user6897@example.com,+91 9314781638,Bengaluru,India,2023-04-30 00:00:00,Amazon
CUST-169358,Kavita,Rao,user6898@example.com,+91 9923981508,Mumbai,India,2022-06-17 00:00:00,Amazon
CUST-226838,Vikram,Singh,user6899@example.com,+91 9593994293,Mumbai,India,2023-12-04 00:00:00,Amazon
CUST-419275,Raj,Singh,user6900@example.com,+91 9912796933,Kolkata,India,2024-02-20 00:00:00,Amazon
CUST-292513,Pooja,Verma,user6901@example.com,+91 9498387677,Chennai,India,2023-10-04 00:00:00,Amazon
CUST-400870,Kavita,Singh,user6902@example.com,+91 9710340302,Bengaluru,India,2022-08-24 00:00:00,Amazon
CUST-246421,Kavita,Singh,user6903@example.com,+91 9601964533,Delhi,India,2023-12-22 00:00:00,Amazon
CUST-342433,Neha,Gupta,user6904@example.com,+91 9847446507,Hyderabad,India,2023-12-01 00:00:00,Amazon
CUST-228864,Priya,Patel,user6905@example.com,+91 9741513295,Bengaluru,India,2023-09-25 00:00:00,Amazon
CUST-338521,Amit,Verma,user6906@example.com,+91 9493706871,Delhi,India,2022-06-29 00:00:00,Amazon
CUST-191826,Pooja,Rao,user6907@example.com,+91 9348319133,Mumbai,India,2022-02-03 00:00:00,Amazon
CUST-472354,Vikram,Verma,user6908@example.com,+91 9220381391,Pune,India,2022-03-25 00:00:00,Amazon
CUST-157606,Priya,Rao,user6909@example.com,+91 9716841166,Kolkata,India,2022-01-13 00:00:00,Amazon
CUST-474042,Anjali,Desai,user6910@example.com,+91 9797145408,Ahmedabad,India,2023-11-22 00:00:00,Amazon
CUST-230136,Suresh,Patel,user6911@example.com,+91 9985171102,Pune,India,2022-06-26 00:00:00,Amazon
CUST-184980,Neha,Gupta,user6912@example.com,+91 9300438534,Ahmedabad,India,2023-09-27 00:00:00,Amazon
CUST-435615,Suresh,Gupta,user6913@example.com,+91 9521361157,Hyderabad,India,2023-04-27 00:00:00,Amazon
CUST-417724,Priya,Reddy,user6914@example.com,+91 9144732112,Hyderabad,India,2023-01-09 00:00:00,Amazon
CUST-495582,Priya,Kumar,user6915@example.com,+91 9153192086,Bengaluru,India,2023-10-02 00:00:00,Amazon
CUST-122163,Suresh,Rao,user6916@example.com,+91 9769242857,Ahmedabad,India,2024-03-20 00:00:00,Amazon
CUST-135166,Vikram,Kumar,user6917@example.com,+91 9869451793,Chennai,India,2023-09-10 00:00:00,Amazon
CUST-171252,Vikram,Desai,user6918@example.com,+91 9672783451,Delhi,India,2023-04-30 00:00:00,Amazon
CUST-100300,Rahul,Gupta,user6919@example.com,+91 9562120224,Ahmedabad,India,2022-10-03 00:00:00,Amazon
CUST-250576,Anjali,Desai,user6920@example.com,+91 9146168664,Kolkata,India,2023-10-26 00:00:00,Amazon
CUST-377292,Anjali,Patel,user6922@example.com,+91 9597645551,Ahmedabad,India,2023-11-22 00:00:00,Amazon
CUST-356878,Anjali,Reddy,user6923@example.com,+91 9474539267,Kolkata,India,2023-12-11 00:00:00,Amazon
CUST-495448,Anjali,Reddy,user6925@example.com,+91 9629351158,Bengaluru,India,2023-11-11 00:00:00,Amazon
CUST-307102,Neha,Patel,user6926@example.com,+91 9417049930,Ahmedabad,India,2024-05-30 00:00:00,Amazon
CUST-388523,Suresh,Verma,user6927@example.com,+91 9810372798,Chennai,India,2022-12-08 00:00:00,Amazon
CUST-383885,Rahul,Desai,user6928@example.com,+91 9445402048,Chennai,India,2023-10-18 00:00:00,Amazon
CUST-480756,Pooja,Singh,user6929@example.com,+91 9376799449,Chennai,India,2022-08-24 00:00:00,Amazon
CUST-311759,Raj,Sharma,user6930@example.com,+91 9971148490,Hyderabad,India,2024-06-07 00:00:00,Amazon
CUST-375277,Rahul,Gupta,user6931@example.com,+91 9393511981,Delhi,India,2023-09-06 00:00:00,Amazon
CUST-439399,Rahul,Gupta,user6933@example.com,+91 9734083033,Pune,India,2022-11-26 00:00:00,Amazon
CUST-417465,Priya,Sharma,user6935@example.com,+91 9147077936,Bengaluru,India,2024-06-06 00:00:00,Amazon
CUST-402761,Raj,Patel,user6936@example.com,+91 9442548088,Mumbai,India,2024-02-06 00:00:00,Amazon
CUST-476625,Vikram,Verma,user6937@example.com,+91 9406907606,Bengaluru,India,2023-04-08 00:00:00,Amazon
CUST-492871,Priya,Gupta,user6938@example.com,+91 9902264040,Ahmedabad,India,2024-02-06 00:00:00,Amazon
CUST-312440,Anjali,Gupta,user6939@example.com,+91 9697899010,Delhi,India,2022-11-13 00:00:00,Amazon
CUST-494071,Anjali,Kumar,user6940@example.com,+91 9749586853,Ahmedabad,India,2022-09-18 00:00:00,Amazon
CUST-231821,Raj,Reddy,user6941@example.com,+91 9402275381,Pune,India,2024-05-01 00:00:00,Amazon
CUST-374449,Raj,Reddy,user6942@example.com,+91 9844624702,Hyderabad,India,2024-02-18 00:00:00,Amazon
CUST-187501,Kavita,Joshi,user6944@example.com,+91 9453666583,Bengaluru,India,2022-12-21 00:00:00,Amazon
CUST-363796,Kavita,Kumar,user6945@example.com,+91 9341730484,Pune,India,2022-06-04 00:00:00,Amazon
CUST-362000,Priya,Reddy,user6946@example.com,+91 9651682876,Mumbai,India,2023-01-28 00:00:00,Amazon
CUST-166186,Vikram,Gupta,user6947@example.com,+91 9197241216,Kolkata,India,2023-11-11 00:00:00,Amazon
CUST-119092,Rahul,Singh,user6948@example.com,+91 9233525943,Bengaluru,India,2023-11-26 00:00:00,Amazon
CUST-208471,Anjali,Reddy,user6949@example.com,+91 9698544434,Ahmedabad,India,2023-11-28 00:00:00,Amazon
CUST-138491,Anjali,Sharma,user6950@example.com,+91 9117491239,Pune,India,2023-09-23 00:00:00,Amazon
CUST-414467,Amit,Singh,user6951@example.com,+91 9777124900,Chennai,India,2024-02-21 00:00:00,Amazon
CUST-292676,Priya,Verma,user6952@example.com,+91 9702433383,Mumbai,India,2024-01-30 00:00:00,Amazon
CUST-256469,Priya,Reddy,user6953@example.com,+91 9229681831,Chennai,India,2022-09-22 00:00:00,Amazon
CUST-160574,Suresh,Patel,user6954@example.com,+91 9871339903,Hyderabad,India,2023-11-17 00:00:00,Amazon
CUST-316223,Vikram,Desai,user6956@example.com,+91 9739137271,Bengaluru,India,2022-06-19 00:00:00,Amazon
CUST-300578,Raj,Sharma,user6957@example.com,+91 9517996581,Pune,India,2022-02-27 00:00:00,Amazon
CUST-297103,Vikram,Rao,user6958@example.com,+91 9473512658,Bengaluru,India,2022-10-16 00:00:00,Amazon
CUST-257033,Neha,Desai,user6959@example.com,+91 9775652564,Chennai,India,2022-03-27 00:00:00,Amazon
CUST-295886,Pooja,Sharma,user6960@example.com,+91 9476229452,Chennai,India,2023-02-19 00:00:00,Amazon
CUST-112517,Kavita,Rao,user6961@example.com,+91 9668430894,Delhi,India,2022-10-19 00:00:00,Amazon
CUST-264912,Kavita,Verma,user6962@example.com,+91 9326947545,Pune,India,2022-04-26 00:00:00,Amazon
CUST-355444,Vikram,Rao,user6963@example.com,+91 9404291481,Bengaluru,India,2022-12-24 00:00:00,Amazon
CUST-204177,Kavita,Patel,user6964@example.com,+91 9403858342,Pune,India,2024-03-08 00:00:00,Amazon
CUST-493379,Raj,Reddy,user6965@example.com,+91 9918286899,Delhi,India,2024-01-07 00:00:00,Amazon
CUST-108410,Anjali,Desai,user6966@example.com,+91 9454518736,Chennai,India,2022-08-05 00:00:00,Amazon
CUST-213020,Raj,Gupta,user6967@example.com,+91 9527496252,Ahmedabad,India,2023-03-28 00:00:00,Amazon
CUST-328347,Vikram,Kumar,user6968@example.com,+91 9536094271,Kolkata,India,2022-10-26 00:00:00,Amazon
CUST-434733,Priya,Reddy,user6969@example.com,+91 9268470372,Pune,India,2022-02-10 00:00:00,Amazon
CUST-493398,Raj,Verma,user6970@example.com,+91 9280253318,Chennai,India,2024-03-23 00:00:00,Amazon
CUST-177159,Kavita,Verma,user6971@example.com,+91 9741150534,Mumbai,India,2024-03-16 00:00:00,Amazon
CUST-335898,Amit,Sharma,user6972@example.com,+91 9952767869,Chennai,India,2023-11-28 00:00:00,Amazon
